Name,Link,Price,Image,Information
Mainboard ASUS Z10PE-D8 WS (DUAL CPU WORKSTATION),https://www.hanoicomputer.vn/Mainboard-ASUS-Z10PE-D8-WS-DUAL-CPU-WORKSTATION,14.289.000 đ,"['https://hanoicomputercdn.com/media/product/120_42896_mainboard_asus_z10pe_d8_ws_dual_cpu_workstation_0001_2.jpg', 'https://hanoicomputercdn.com/media/product/120_42896_mainboard_asus_z10pe_d8_ws_dual_cpu_workstation_0002_3.jpg', 'https://hanoicomputercdn.com/media/product/120_42896_mainboard_asus_z10pe_d8_ws_dual_cpu_workstation_0000_1.jpg', 'https://hanoicomputercdn.com/media/product/120_42896_mainboard_asus_z10pe_d8_ws_dual_cpu_workstation_0003_4.jpg']","['CPU', 'Tích hợp Intel® Socket 2011-3: Kiểu Hình vuông (80x80mm) Bộ vi xử lý', 'Chipset', 'Intel® C612 PCH', 'Bộ nhớ', '8 x DIMM, Max. 512GB, DDR4 2400/2133/1866/1600/1333 MHz RDIMM, LR-DIMM Bộ nhớ * Kiến trúc bộ nhớ Quad Channel', 'Đồ họa', 'ASpeed AST2400 32MB  Cổng VGA*1 - Hỗ trợ VGA với độ phân giải tối đa 1920 x 1200 @ 60 Hz', 'Hỗ trợ Multi-GPU', 'Hỗ trợ Công nghệ NVIDIA® SLI™ 4 Chiều  Hỗ trợ Công nghệ AMD CrossFireX 4 Chiều', 'khe cắm mở rộng', '4 x PCIe 3.0/2.0 x16 (hai x16 hoặc bốn x8) *2 2 x PCIe 3.0/2.0 x16 (x16 kép) *2 1 x PCIe 3.0/2.0 x16 (hai x8) *2', 'Lưu trữ', 'Bộ chip Intel® C612 :  4 x Cổng SATA 6Gb /s, màu xám, *3,  4 x Cổng SATA 6Gb /s, màu đen, *3,  1 x cổng SATA Express, màu xám, *4 1 x M.2 Socket 3, *5 Hỗ trợ Raid 0, 1, 5, 10 Bộ điều khiển ASMedia® SATA Express :  1 x cổng SATA Express, màu xám, , tương thích với 2 x cổng SATA 6.0 Gb/s', 'LAN', 'Intel® I210-AT, 2 x Bộ điều khiển Gigabit LAN', 'Âm thanh', 'Realtek® ALC1150 8-kênh CODEC Âm thanh HD  - Hỗ trợ : Tự động phát hiện giắc cắm, đa trực tuyến, Bảng điều khiển tái phân nhiệm giắc cắm phía trước Tính năng Âm thanh: - DTS Ultra PC II - DTS Connect - cổng ra Optical S / PDIF ở mặt sau - Bảo vệ nội dung lớp âm thanh BD - Cường độ Tuyệt đối 192khz/24-bit âm thanh nguyên chất BD đích thực - Chất lượng cao 112 dB SNR cho phát âm thanh stereo đầu ra (Đầu cắm ra ở mặt sau) và 104 dB SNR cho phát âm thanh stereo đầu vào (Đầu cắm vào)', 'Cổng USB', 'Bộ chip Intel®C612 :  4 x Cổng USB 3.0/2.0 (4 ở mặt sau, màu xanh, ) Bộ chip Intel®C612 :  4 x Cổng USB 2.0/1.1 (2 ở mặt sau, màu xanh, , 2 ở giữa bo mạch) ASMedia® điều khiển USB 3.0 :  6 x Cổng USB 3.0/2.0 (2 ở mặt sau, màu xanh, màu xanh, 4 ở giữa bo mạch)', 'Tính năng Workstation', '7 x Khe cắm PCIe x16 ASWM Enterprise ASUS Dr. Power Tụ điện 12K giờ Đầu cắm Nguồn ProCool Q-Code Logger USB BIOS Flashback Bộ nâng cấp ASUS PIKE SAS(Có thể có)', 'Cổng I / O phía sau', '1 cổng kết hợp bàn phím / chuột PS / 2  2 x cổng LAN (RJ45) 6 x USB 3.1 Gen 1 (màu xanh)  1 x Đầu ra quang S/PDIF 2 x USB 2.0 *6 1 x Nút USB BIOS Flashback 1 x Nút Q-Code Logger 1 x Đầu I/O Âm thanh 8 kênh', 'Hệ điều hành', 'Windows® Server 2012 R2 Windows® Server 2012 Windows® Server 2008 Enterprise R2 SP1 64-bit Windows® 8.1 32/64-bit Windows® 8 32/64-bit Windows® 7 32/64-bit', 'Dạng thiết kế', 'Dạng thiết kế EEB  12 inch x 13 inch ( 30.5 cm x 33.02 cm )']"
"CPU Intel Xeon Silver 4210 2.20 GHz / 13.75 MB / 10 Cores, 20 Threads / LGA3647 (TRAY)",https://www.hanoicomputer.vn/cpu-intel-xeon-silver-4210,13.499.000 đ,['https://hanoicomputercdn.com/media/product/53847_cpu_intel_xeon_silver.jpg'],"['Mô tả chi tiết', 'Hãng sản xuất', 'Intel', 'Chủng loại', '4210', 'Dòng CPU', 'Scalable - Xeon Silver', 'Tốc độ', '2.2 GHz turbo up to 3.2 GHz', 'Bus Ram hỗ trợ', 'DDR4-2400', 'Nhân CPU', '10', 'Luồng CPU', '20', 'Bộ nhớ đệm', '13.75MB', 'iGPU', 'Not Given', 'Dây truyền công nghệ', '14nm', 'TDP', '85W', 'Socket hỗ trợ', 'LGA3647']"
Vga Card Nvidia Quadro P620 2GB GDDR5 (Asus Server Accessory),https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p620-2gb-gddr5-asus-server-accessory,4.999.000 đ,"['https://hanoicomputercdn.com/media/product/120_42255_41697_nvidia_quadro_p620_004.jpg', 'https://hanoicomputercdn.com/media/product/120_42255_41697_nvidia_quadro_p620_003.jpg', 'https://hanoicomputercdn.com/media/product/120_42255_41697_nvidia_quadro_p620_002.jpg']","['Mô tả chi tiết - VGA Nvidia Quadro P620', 'Hãng sản xuất', 'Asus', 'Chủng loại', 'Nvidia Quadro', 'GPU', 'Nvidia Quadro P620', 'Chuẩn giao tiếp', 'PCI Express 3.0 x16', 'CUDA Cores', '512', 'Bộ nhớ VGA', '2 GB GDDR5', 'Băng thông bộ nhớ', 'Up to 80 GB/s', 'Giao tiếp bộ nhớ', '128-bit', 'Cổng giao tiếp', '4xmDP 1.4', 'Độ phân giải hiển thị', '4x 4096x2160 @ 60Hz / 4x 5120x2880 @ 60Hz', 'Quạt tản nhiệt', 'Có', 'Hỗ trợ', 'Shader Model 5.1, OpenGL 4.5, DirectX 12.0, Vulkan 1.0CUDA, DirectCompute, OpenCL™', 'Kích thước', '2.713”H x 5.7” L, Single Slot, Low Profile', 'Điện áp tiêu thụ', '40W', 'Phụ kiện đi kèm', 'Hộp']"
HDD WD Gold (4TB/3.5 inch/SATA 3/256MB Cache/7200RPM) (WD4003FRYZ),https://www.hanoicomputer.vn/hdd-wd-gold-4tb-3-5-inch-sata-3-256mb-cache-7200rpm-wd4003fryz,4.499.000 đ,"['https://hanoicomputercdn.com/media/product/120_50744_hdd_wd_gold_4tb_3_5_inch_sata_3_256mb_cache_7200rpm_wd4003fryz_11.jpg', 'https://hanoicomputercdn.com/media/product/120_50744_hdd_wd_gold_4tb_3_5_inch_sata_3_256mb_cache_7200rpm_wd4003fryz_22.jpg', 'https://hanoicomputercdn.com/media/product/120_50744_hdd_wd_gold_4tb_3_5_inch_sata_3_256mb_cache_7200rpm_wd4003fryz_33.jpg', 'https://hanoicomputercdn.com/media/product/120_50744_hdd_wd_gold_4tb.jpg']","['Mô tả chi tiết - HDD', 'Hãng sản xuất', 'Western Digital', 'Chủng loại', 'Gold', 'Partnumber', 'WD4003FRYZ', 'Dung lượng', '4TB', 'Bộ nhớ đệm', '256MB Cache', 'Tốc độ vòng quay', '7200RPM', 'Kích thước', '3.5', 'Chuẩn cắm', 'SATA 3', 'Dùng cho', 'Server']"
PC Designer D017 (Xeon E-2236/C246/16GB RAM/256GB SSD/Quadro P620/400W),https://www.hanoicomputer.vn/pc-designer-d017-xeon-e-2236-c246-16gb-ram-256gb-ssd-quadro-p620-400w,22.549.000 đ,['https://hanoicomputercdn.com/media/product/55293_asset_19.png'],"['Chủng loại', 'PC Designer', 'Model', 'D017', 'Kiểu dáng', 'Tower', 'Bộ vi xử lý', 'CPU Intel Xeon E-2236 3.40 GHz Turbo up to 4.80 GHz / 12 MB / 6 Cores, 12 Threads / LGA 1151', 'Mainboard', 'Mainboard Asus Pro WS C246-ACE', 'Ram', '2 x DDRam 4 Kingston ECC 8GB/2666Mhz - KSM26ES8/8ME', 'VGA', 'Vga Card Nvidia Quadro P620 2GB GDDR5', 'Ổ cứng', 'Ổ cứng SSD Plextor PX 256M8VC 256GB 2.5 inch SATA3 (Đọc 560MB/s - Ghi 510MB/s)', 'Giao tiếp mạng', 'Intel® I210-AT, 1 x Gigabit LAN Controller(s)Intel® I219-LM , 1 x Gigabit LAN Controller(s)ASUS Turbo LAN UtilityASUS LAN Guard', 'Cổng giao tiếp', '1 x DisplayPort1 x HDMI2 x LAN (RJ45) port(s)3 x USB 3.1 Gen 2 (teal blue)Type-A,1 x USB 3.1 Gen 2 Type-C4 x USB 3.1 Gen 1 (blue)1 x Optical S/PDIF out5 x Audio jack(s)', 'Cổng xuất hình', 'mDP', 'Audio', 'Realtek® ALC S1220A 8-Channel High Definition Audio CODEC featuring Crystal Sound 3', 'Nguồn', 'Nguồn FSP Power Supply AX Series AX400ATX Active PFC', 'Vỏ Case', 'Vitra POSEIDON Z3 Black', 'Kích Thước (cao x rộng x dài)', '360*195*450mm', 'Hệ điều hành', 'Chưa bao gồm']"
PC Dựng phim P005 (i3-10100/B460/16GB RAM/GTX 1650/500GB SSD + 2TB HDD/500w),https://www.hanoicomputer.vn/workstation-adobe-fhd-i301,18.299.000 đ,"['https://hanoicomputercdn.com/media/product/120_53709_52907_gigabyte_b460m_aorus_pro_2.jpg', 'https://hanoicomputercdn.com/media/product/120_53709_52883_z1972143068682_fe7767a6afae3c95b082a9e5a21c8fe5.jpg', 'https://hanoicomputercdn.com/media/product/120_53709_52794__id_cooling_cpu_se_224_xt_argb_0000_1__3_.jpg', 'https://hanoicomputercdn.com/media/product/120_53709_52615_intel_core_i3_10100_10.jpg', 'https://hanoicomputercdn.com/media/product/120_53709_52029_9fa426725ffea2a0fbef.jpg', 'https://hanoicomputercdn.com/media/product/120_53709_44875_case_xigmatek_gemini_en41654__7_.jpg', 'https://hanoicomputercdn.com/media/product/120_53709_44444_z1977079407812_fdabe0d06383fa260284119d26c6e10f.jpg', 'https://hanoicomputercdn.com/media/product/120_53709_31134_nguon_fsp_hydro_series_500w_model_hd500_0001_2.jpg', 'https://hanoicomputercdn.com/media/product/120_53709_pc_d___ng_phim_p005.png']","['Chủng loại', 'PC Dựng phim', 'Model', 'P005', 'Kiểu dáng', 'Mid Tower', 'Bộ vi xử lý', 'Intel Core i3-10100', 'Mainboard', 'Gigabyte B460M Aorus Pro', 'Ram', 'AVEXIR 2C2A - Core 2 RGB16GB (2x8GB) DDR4 3000Mhz', 'VGA', 'Gigabyte GTX 1650 OC-4G', 'Ổ cứng', 'SSD WD SN550 Blue 500GB M.2 NVMe 3x4HDD Seagate Barracuda 2TB 3.5 inch', 'Giao tiếp mạng', 'Intel® GbE LAN (10/100/1000)', 'Cổng giao tiếp', 'Trước:2 x USB 2.01 x USB 3.01 x Audio in1 x Audio out\xa0Sau:1 x PS/21 x DVI-D1 x DisplayPort1 x HDMI1 x USB 3.2 Gen 1 Type-C™3 x USB 3.2 Gen 12 x USB 2.01 x RJ456 x audio jacks', 'Cổng xuất hình', '2 x DisplayPort\xa02 x HDMI', 'Audio', 'Realtek® ALC1200 codec', 'Nguồn', 'FSP HYDRO HD500', 'Hệ thống tản nhiệt', 'Tản nhiệt khí ID-Cooling CPU SE-224-XT ARGB', 'Vỏ Case', 'Xigmatek Gemini', 'Kích Thước (DxWxH)', '(40.3 x 20x39.7)cm', 'Hệ điều hành', 'Chưa bao gồm']"
PC Render R007 (Dual E5-2680v3/C612/32GB RAM/240GB SSD/700W),https://www.hanoicomputer.vn/pc-render-r007-dual-e5-2680v3-c612-32gb-ram-240gb-ssd-700w,24.699.000 đ,['https://hanoicomputercdn.com/media/product/56054_pc_render_r007.png'],"['Chủng loại', 'PC Render', 'Model', 'R007', 'Kiểu dáng', 'Tower', 'Bộ vi xử lý', 'Dual Intel Xeon E5-2680v3', 'Quạt tản nhiệt CPU', '02 ID-Cooling CPU SE-224 XT Basic', 'Mainboard', 'Supermicro MBD-X10DAL-I-O', 'Ram', '02 DDRam 4 Samsung 16GB / 2133 ECC Registered', 'VGA rời', 'Không bao gồm', 'Ổ cứng', 'SSD Kingfast F6 Pro 240GB 2.5 inch SATA3', 'Giao tiếp mạng', 'Dual GbE LAN ports via Intel® i210', 'Cổng giao tiếp', 'Phía trướcUSB3.0 x 1 - USB2.0 x2 - Audio in/out x 1 (HD Audio)Phía sau4 USB 3.02 RJ45 Gigabit Ethernet LAN portsAudio Port', 'Cổng xuất hình', 'Not Given', 'Audio', '7.1 HD Audio', 'Nguồn', 'SAMA BTX700 700W 80+ Bronze', 'Vỏ Case', 'E-Dra Predator ECS1501', 'Kích Thước', '443x210x490 (C x R x D)', 'Hệ điều hành', 'Không bao gồm']"
Mainboard Asrock Rack EP2C602 - Dual CPU Socket 2011,https://www.hanoicomputer.vn/mainboard-asrock-rack-ep2c602-dual-cpu-socket-2011,7.899.000 đ,"['https://hanoicomputercdn.com/media/product/120_36253_mainboard_asrock_rack_ep2c602_dual_cpu_socket_2011_0001_2.jpg', 'https://hanoicomputercdn.com/media/product/120_36253_mainboard_asrock_rack_ep2c602_dual_cpu_socket_2011_0000_1.jpg']","['Thông tin kích thước', 'Form Factor', '- SSI EEB', 'Kích thước', ""- 12'' x 13'' (30.5 cm x 33 cm)"", 'Thông tin hệ thống', 'CPU', '- Intel®\xa0Xeon®\xa0processor E5-1600/2600/4600 & v2 series- Supports Hyper-Threading TechnologyIntel Xeon E5-1600 hỗ trợ trên 1 socket', 'Socket', '- Dual Socket R (LGA2011)', 'Power Design', '- 6 +1 Power Phase Design', 'Chipset', '- Intel®\xa0C602', 'Bộ nhớ hỗ trợ', 'Dung lượng hỗ trợ', '- 8x 240-pin DDR3 DIMM slots- Support up to 256GB DDR3 R/LR DIMM ; 64GB ECC/non-ECC unbuffered UDIMM', 'Loại Ram', '- Quad Channel DDR3\xa0- Hỗ trợ DDR3 1866/1600/1333/1066 R/LR ECC and UDIMM', 'Voltage', '- 1.5V, 1.35V', 'Khe cắm mở rộng', 'PCIe 3.0 x 16', '- 5 slots- 3 x PCIE3/PCIE6/PCIE7 : x16 mode- 1 x PCIE4: x8/x0 mode- 1 x PCIE5: x16/x8 mode', 'PCIe 3.0 x 4', '- 1 slot', 'PCI', '- 1 slot', 'Công lưu trữ', 'SATA Controller', '- Intel®\xa0C602 : 2 x SATA3 6.0 Gb/s, 8 x SATA2 3.0 Gb/s, support RAID 0, 1, 5, 10 and Intel®\xa0Rapid Storage 3.0, NCQ, AHCI and ""Hot Plug"" functions', 'Additional Storage Controller', '- Marvell SE9230: 4 x SATA3 6.0 Gb/s, hỗ trợ RAID 0, 1, 10, NCQ, AHCI and ""Hot Plug"" functions', 'Ethernet', 'Chuẩn LAN', '- Gigabit LAN 10/100/1000 Mb/s', 'LAN Controller', '- 2 x Intel®\xa082574L- Supports Wake-On-LAN- Supports Energy Efficient Ethernet 802.3az- Supports Dual LAN with Teaming function*- Supports PXE*\xa0Intel®\xa082574L discontinues official driver support for Microsoft®\xa0Windows®\xa02012 R2 (x64)', 'Management', 'BMC Controller', '- ASPEED AST2300', 'IPMI Dedicated GLAN', '- 1 x Realtek RTL8211E for dedicated management LAN', 'Features', '- Watch Dog- NMI', 'Đồ họa', 'Controller', '- ASPEED AST2300', 'VRAM', '- DDR3 16MB', 'Cổng ra', '- Supports D-Sub with max. resolution up to 1920x1200 @ 60Hz', 'Cổng I/O phía sau', 'PS/2 KB/Mouse', '- 2', 'VGA Port', '- 1 x D-Sub', 'USB 2.0 Port', '- 2', 'Lan Port', '- 2 x RJ45 Gigabit Ethernet LAN ports- 1 x RJ45 Dedicated IPMI LAN port- LAN Ports with LED (ACT/LINK LED and SPEED LED)', 'Serial Port', '- 1 (COM1)', 'Cổng kết nối bên trong', 'COM Port Header', '- 1 (COM2)', 'Auxiliary Panel Header', '- 1 (includes chassis intrusion, location button & LED, front LAN LED)', 'TPM Header', '- 1', 'Thermal Sensor Header', '- 1', 'IPMB Header', '- 1', 'Buzzer', '- 1', 'Fan Header', ""- 8 (8 x 4-pin or 6 x 4-pin, 2 x 3-pin)*CPU fan headers have 3-pin and 4-pin ones. Two types couldn't be used at the same time."", 'ATX Power', '- 1 (24-pin) + 2 (8-pin)', 'USB 2.0 Header', '- 2 (each support 2 USB 2.0)', 'Type A USB 2.0 Port', '- 1', 'Front Panel', '- 1', 'Speaker', '- 1', 'Dr. Debug with LED', '- 1', 'BIOS hệ thống', 'Kiểu BIOS', '- 64Mb AMI UEFI Legal BIOS', 'Tính năng BIOS', '- Plug and Play (PnP)- ACPI 1.1 Compliance Wake Up Events- SMBIOS 2.3.1 Support- DRAM Voltage Multi-adjustment- ASRock Instant Flash', 'Quản lý phần cứng', 'Temperature', '- CPU Temperature Sensing- System Temperature Sensing', 'Fan', '- CPU/Rear/Front Fan Tachometer- CPU Quiet Fan (Allow CPU Fan Speed Auto-Adjust by CPU Temperature)- CPU/Rear/Front Fan Multi-Speed Control', 'Voltage', '- Voltage Monitoring: CPU1/2, DRAM1/2, VTT1/2, VCCSA1/2, 3V/5V/ 12V, +1.05V_PCH, +BAT, 3VSB, 5VSB', 'Hệ điều hành hỗ trợ', 'Hệ điều hành', 'Microsoft®\xa0Windows®- Server 2008 R2 (x64)- Server 2012 (x64)- Server 2012 R2 (x64)Linux- RedHat Enterprise Linux Server 5.5/6.4 (x32 and x64)- CentOS 5.5 / 6.4 (x32 and x64)- SUSE Enterprise Linux Server 11 SP1 (x32 and x64)- FreeBSD 9.1 (x32/x64)- Fedora core 18 (x64)- Ubuntu 12.04/12.10 (x64)Virtual- VMWare®\xa0ESXi 5.1 (Marvell SE9230 và Marvell SE9172 không có driver hỗ trợ VMWare)', 'Phụ kiện đi kèm', 'Phụ kiện', 'Hộp, sách, đĩa Driver']"
Mainboard Asus P11C-X/AUDIO (Server / Workstation),https://www.hanoicomputer.vn/mainboard-asus-p11c-x-audio,3.789.000 đ,"['https://hanoicomputercdn.com/media/product/120_44641_mainboard_asus_p11c_x_audio_0001_2.png', 'https://hanoicomputercdn.com/media/product/120_44641_mainboard_asus_p11c_x_audio_0002_3.jpg', 'https://hanoicomputercdn.com/media/product/120_44641_mainboard_asus_p11c_x_audio_0000_1.jpg']","['Mô tả chi tiết', 'Hãng sản xuất', 'Asus', 'Chủng loại', 'P11C-X/AUDIO', 'CPU hỗ trợ', '1 x Socket LGA1151Intel® Xeon® processor E-2100 family(95W)Intel® Core™ i3 processorsIntel® Pentium™ processorsIntel® Celeron™ processors', 'Chipset', 'Intel® C242 Chipset', 'Bộ nhớ trong', 'Total Slots : 4 (2-channel)Capacity : Maximum up to 64GB UDIMMMemory Type : DDR4 2666/2400 UDIMM non ECC and with ECCMemory Size : 16GB, 8GB, 4GB', 'VGA onboard', 'Aspeed AST2510 with 64MB VRAM', 'Âm thanh', 'Realtek® ALC887-VD2 8-Channel High Definition Audio CODEC', 'Khe mở rộng', 'Total Slot : 4Slot Location 3 : PCI-E x8 (Gen3 X4 Link)Slot Location 4 : PCI 32bit/33MHzSlot Location 5 : PCI 32bit/33MHzSlot Location 6 : PCI-E x16 (Gen3 X16 Link)', 'Chuẩn lưu trữ', 'SATA Controller :Intel® C242 Chipset6 x SATA3 6Gb/s ports + 2 x M.2 connectorIntel® Rapid Storage Technology Enterprise(RSTe) (For Linux/Windows)(Support Software RAID 0, 1, 5, 10 )SAS Controller : (tùy chọn thêm)ASUS PIKE II 3008-8i 8-port SAS 12G RAID cardASUS PIKE II 3108-8i 8-port SAS 12G HW RAID card', 'Cổng giao tiếp', '1 x PS/2 Keyboard/ Mouse Port2 x USB 3.12 x USB 3.02 x USB 2.01 x VGA Port (onboard Aspeed AST2510)2 x LAN Ports3 x Audio Jacks (onboard Realtek® ALC887-VD2 8-Channel High Definition Audio CODEC)', 'Công nghệ tích hợp', 'ASUS Control Center', 'Kích thước', 'ATX (12""x9.6"", 305mm x 244mm)', 'Phụ kiện đi kèm', 'Not Given']"
PC Designer D012 (i5-9400/B360/16GB RAM/240GB SSD/Quadro P400/450W),https://www.hanoicomputer.vn/pc-designer-d012-i5-9400-16gb-ram-240gb-ssd-quadro-p400-450w,13.659.000 đ,"['https://hanoicomputercdn.com/media/product/120_53972_i5_9400f.jpg', 'https://hanoicomputercdn.com/media/product/120_53972_gigabyte_b365m_aorus_elite_33.jpg', 'https://hanoicomputercdn.com/media/product/120_53972_pc_designer_d012.png']","['Chủng loại', 'PC Designer', 'Model', 'D012', 'Kiểu dáng', 'Mid Tower', 'Bộ vi xử lý', 'Intel Core i5-9400', 'Mainboard', 'Gigabyte B365M Aorus Elite', 'Ram', 'Kingston HyperX Fury Black 16GB DDR4 2666Mhz (8GBx2)', 'VGA', 'Quadro P400 2GB GDDR5', 'Ổ cứng', 'SSD Kingston A400 240GB Sata3 2.5inch', 'Giao tiếp mạng', 'Intel® GbE LAN chip (10/100/1000 Mbit)', 'Cổng giao tiếp', 'Trước:1 x USB 3.02 x USB 2.01 x Combo jack\xa0Sau:1 x PS/21 x DVI-D1 x DisplayPort1 x HDMI1 x USB 3.1 Gen1 Type-C3 x USB 3.1 Gen 12 x USB 2.01 x RJ-456 x audio jacks', 'Cổng xuất hình', '3 x Mini Displayport', 'Audio', 'Realtek ALC892 Audio Codec', 'Nguồn', 'FSP HYN450ATX', 'Vỏ Case', 'Sama 3301', 'Kích Thước (DxWxH)', '(37.5 x 21.5 x 43.9) cm', 'Hệ điều hành', 'Chưa bao gồm']"
Workstation HP Z2 Tower G4 (Xeon E-2224G/8G RAM/256GB SSD/K+M/Linux) (8GC75PA),https://www.hanoicomputer.vn/workstation-hp-z2-tower-g4-xeon-e-2224g-8g-ram-256gb-ssd-k-m-linux-8gc75pa,20.699.000 đ,['https://hanoicomputercdn.com/media/product/50005_46961_workstation_hp_z2_tower_g4_021.png'],"['Mô tả chi tiết', 'Hãng sản xuất', 'HP', 'Chủng loại', 'Z2 G4', 'Part Number', '8GC75PA', 'Kiểu dáng', 'Tower', 'Bộ vi xử lý', 'Intel® Xeon® E-2224G with Intel® UHD Graphics P630', 'Bộ nhớ trong', '8 GB DDR4-2666 non-ECC SDRAM (1 x 8 GB)', 'Số khe cắm', '4 DIMM', 'Chipset', 'Intel® C246', 'Ổ cứng', '256 GB SATA SSD', 'VGA', 'Not Given', 'Cổng kết nối', 'Trước1 bộ tai nghe/micrô; 2 USB 3.0 (1 dùng để sạc); 1 USB 3.1 Thế hệ 2 Type-C™Sau1 đầu vào âm thanh; 1 đầu ra âm thanh; 1 RJ-45; 2 DisplayPort™ 1.2; 2 USB 2.0; 4 USB 3.0', 'Ổ quang', 'Not Given', 'Nguồn', 'Not Given', 'Bàn phím', 'Đi kèm', 'Chuột', 'Đi kèm', 'Hệ điều hành', 'Linux']"
Mainboard ASUS WS C422 PRO/SE,https://www.hanoicomputer.vn/mainboard-asusws-c422-prose,10.989.000 đ,"['https://hanoicomputercdn.com/media/product/120_40809_mainboard_asusws_c422_prose_0004_5.jpg', 'https://hanoicomputercdn.com/media/product/120_40809_mainboard_asusws_c422_prose_0001_2.jpg', 'https://hanoicomputercdn.com/media/product/120_40809_mainboard_asusws_c422_prose_0002_3.jpg', 'https://hanoicomputercdn.com/media/product/120_40809_mainboard_asusws_c422_prose_0003_4.jpg', 'https://hanoicomputercdn.com/media/product/120_40809_mainboard_asusws_c422_prose_0000_1.jpg']","['Mô tả chi tiết – MAINBOARD', 'Hãng sản xuất', 'Asus', 'Chủng loại', 'WS C422 PRO/SE', 'CPU hỗ trợ', 'Intel® Xeon® W', 'Chipset', 'Intel C422 chipset', 'Bộ nhớ trong', '8 x DIMM, Max. 512GB, DDR4 2666/2400/2133 MHz RDIMM, LR-DIMM MemoryQuad Channel Memory Architecture', 'VGA onboard', 'Not Given', 'Âm thanh', 'Realtek® ALC S1220A 8-Channel High Definition Audio CODEC', 'Khe mở rộng', '48-Lane CPU2 x PCIe 3.0 x16 (x16 mode)2 x PCIe 3.0 x16 (Single at x16, dual at x8/x8)1 x PCIe 3.0 x4 (x4 mode)Supports NVIDIA® 3-Way SLI™ TechnologySupports AMD 3-Way CrossFireX™ Technology', 'Chuẩn lưu trữ', '6 x SATA 6Gbs1 x M.2 x4 Socket 3, with M key, type 2242/2260/2280/22110 storage devices support (PCIE 3.0 x 4 mode)1 x M.2 x4 Socket 3, with M key, type 2242/2260/2280 storage devices support (both SATA & PCIE mode)1 x U.2 connectorSupport Raid 0, 1, 10Intel® Rapid Storage Technology Enterprise supports Intel® Virtual RAID (VROC) support for CPU RAID', 'Cổng giao tiếp sau', '2 x LAN (RJ45) port(s) Gigabit2 x USB 3.1 Gen 2 Type-A + USB Type-CTM4 x USB 3.1 Gen 1 (blue)4 x USB 2.0 (one port can be switched to USB BIOS Flashback)1 x Optical S/PDIF out1 x USB BIOS Flashback Button(s)1 x 8-channel Audio I/O', 'Công nghệ tích hợp', 'Not Given', 'Kích thước', 'ATX Form Factor 12 inch x 9.6 inch ( cm x cm )', 'Phụ kiện đi kèm', 'Not Given']"
Mainboard Gigabyte C246M-WU4,https://www.hanoicomputer.vn/mainboard-gigabyte-c246m-wu4,3.999.000 đ,"['https://hanoicomputercdn.com/media/product/120_48887_mainboard_gigabyte_c246m_wu4_5.png', 'https://hanoicomputercdn.com/media/product/120_48887_mainboard_gigabyte_c246m_wu4_4.png', 'https://hanoicomputercdn.com/media/product/120_48887_mainboard_gigabyte_c246m_wu4_3.png', 'https://hanoicomputercdn.com/media/product/120_48887_mainboard_gigabyte_c246m_wu4_2.png', 'https://hanoicomputercdn.com/media/product/120_48887_mainboard_gigabyte_c246m_wu4_1.png']","['Mô tả chi tiết', 'Hãng sản xuất', 'Gigabyte', 'Chủng loại', 'C246M-WU4', 'CPU hỗ trợ', 'Intel® Xeon® E series processors9th and 8th Generation \xa0Intel® Core™ processors/Intel® Pentium® processors/Intel® Celeron® processors', 'Chipset', 'Intel® C246 Express Chipset', 'Bộ nhớ trong', '4 x DDR4 DIMM sockets supporting up to 128 GB of system memoryDual channel memory architectureSupport for DDR4 2666/2400/2133 MHz memory modulesSupport for ECC Un-buffered DIMM 1Rx8/2Rx8 memory modulesSupport for non-ECC Un-buffered DIMM 1Rx8/2Rx8/1Rx16 memory modulesSupport for Extreme Memory Profile (XMP) memory modules', 'VGA onboard', 'Not Given', 'Âm thanh', 'Realtek® ALC892 codec', 'Khe mở rộng', '1 x PCI Express x16 slot, running at x16 (PCIEX16)1 x PCI Express x16 slot, running at x8 (PCIEX8)2 x PCI Express x1 slots', 'Chuẩn lưu trữ', '1 x M.2 connector (Socket 3, M key, type 2242/2260/2280/22110 PCIe x4/x2 SSD support) (M2M)1 x M.2 connector (Socket 3, M key, type 2242/2260/2280 \xa0SATA and PCIe x4/x2 SSD support) (M2A)8 x SATA 6Gb/s connectors (SATA3 0~7)Support for RAID 0, RAID 1, RAID 5, and RAID 10Intel® Optane™ Memory Ready', 'Cổng giao tiếp', '1 x PS/2 keyboard/mouse port1 x D-Sub port1 x DVI-D port1 x DisplayPort1 x USB 3.1 Gen 2 Type-A port (red)5 x USB 3.1 Gen 1 ports2 x RJ-45 ports6 x audio jacks', 'Hệ điều hành hỗ trợ', 'Support for Windows 10 64-bit', 'Kích thước', 'Micro ATX Form Factor; 24.4cm x 24.4cm', 'Phụ kiện đi kèm', 'Not Given']"
DDRam 4 Kingston ECC 8GB/2666Mhz (KSM26ES8/8ME),https://www.hanoicomputer.vn/ddram-4-kingston-ecc-8gb2666mhz,1.499.000 đ,['https://hanoicomputercdn.com/media/product/46050_kingston_ecc.jpg'],"['Mô tả chi tiết', 'Hãng sản xuất', 'Kingston', 'Chủng loại', 'KSM26ES8/8ME', 'Dung lượng', '8GB / 2666', 'Loại RAM', 'DDR4 ECC Unbuffered']"
